Column,article,Non_self_referencial_link,volume,pre_link_text,link_text,clean_link_text_not_article,trustedRepo,DOI_for_article,linkDOI,TheStatusList,StatusOverview,citationCount,Date,dateYear 
67,S0022285204002231.xml,True,228, archive.Appendix BSupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2004.07.007,https://dx.doi.org/10.1016/j.jms.2004.07.007,200,ACTIVE,22,2004-11-00,2004
68,S0022285204002243.xml,True,228,ntract 99-UOO-015) administered by the Royal Society of New Zealand.References[1]Satellite remote sensing of temperature and pressure by the Stratospheric Aerosol and Gas Experiment III at http,http://www-sage3.larc.nasa.gov/library/media/ams_satellite.pdf,http://www-sage3.larc.nasa.gov/library/media/ams_satellite.pdf,false,10.1016/j.jms.2004.07.002,https://dx.doi.org/10.1016/j.jms.2004.07.002,404,BROKEN,12,2004-11-00,2004
69,S0022285204002280.xml,True,228,"g the Radial SchrÃƒÆ’Ã‚Â¶dinger Equation for Bound and Quasibound Levels, University of Waterloo Chemical Physics Research Report CP-655 (2002). The source code and manual for this program may be obtained from the ÃƒÂ¢Ã¢â€šÂ¬Ã…â€œComputer ProgramsÃƒÂ¢Ã¢â€šÂ¬Ã¯Â¿Â½ link at <http",http://leroy.uwaterloo.ca>,http://leroy.uwaterloo.ca,false,10.1016/j.jms.2004.03.022,https://dx.doi.org/10.1016/j.jms.2004.03.022,200,ACTIVE,10,2004-11-00,2004
70,S0022285204002292.xml,True,228,pectrometer.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2004.07.001,https://dx.doi.org/10.1016/j.jms.2004.07.001,200,ACTIVE,2,2004-12-00,2004
71,S002228520400236X.xml,True,228,Appendix BSupplementary materialSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2004.07.010,https://dx.doi.org/10.1016/j.jms.2004.07.010,200,ACTIVE,7,2004-12-00,2004
72,S0022285204002401.xml,True,228,1192096Three- and two-photon absorption in HCl and DCl: identification of ÃƒÅ½Ã‚Â©=3 states and state interaction analysisÃƒÆ’Ã¯Â¿Â½gÃƒÆ’Ã‚ÂºstKvaran*agust@hi.ishttp,http://www.raunvis.hi.is/,http://www.raunvis.hi.is,false,10.1016/j.jms.2004.07.014,https://dx.doi.org/10.1016/j.jms.2004.07.014,200,ACTIVE,11,2004-11-00,2004
73,S0022285204002462.xml,True,229,"2O, NO2, HNO3, N2O5, CFC11, CFC12, and aerosols. The instrument measures infrared emission in 21 channels ranging from 6.12 to 17.76ÃƒÅ½Ã‚Â¼m. (More information on the Aqua and Aura missions can be obtained at http",http://eospso.gsfc.nasa.gov/eos_homepage/mission_profiles/index.php).,http://eospso.gsfc.nasa.gov/eos_homepage/mission_profiles/index.php,false,10.1016/j.jms.2004.08.004,https://dx.doi.org/10.1016/j.jms.2004.08.004,404,BROKEN,19,2005-01-00,2005
74,S0022285204002462.xml,True,229,and line shift at 225 and 296K. These data were then used to determine the temperature dependence of the air-broadened half-widths. The results of these calculations are available as Supplementary Material to this article and at http,http://faculty.uml.edu/Robert_Gamache.,http://faculty.uml.edu/Robert_Gamache,false,10.1016/j.jms.2004.08.004,https://dx.doi.org/10.1016/j.jms.2004.08.004,200,ACTIVE,19,2005-01-00,2005
75,S0022285204002462.xml,True,229,ence between measurement and the calculation is in reality good agreement. Eliminating the stray point gives ÃƒÂ¢Ã‹â€ Ã¢â‚¬â„¢0.42% difference. Plots for all transitions of each perturbing gas and the measurement database with bibliography are available at http,http://faculty.uml.edu/Robert_Gamache.,http://faculty.uml.edu/Robert_Gamache,false,10.1016/j.jms.2004.08.004,https://dx.doi.org/10.1016/j.jms.2004.08.004,200,ACTIVE,19,2005-01-00,2005
76,S0022285204002462.xml,True,229,SA or NSF.AppendixSupplementary materialSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2004.08.004,https://dx.doi.org/10.1016/j.jms.2004.08.004,200,ACTIVE,19,2005-01-00,2005
77,S0022285204002589.xml,True,229,r support.AppendixSupplementary materialSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2004.08.008,https://dx.doi.org/10.1016/j.jms.2004.08.008,200,ACTIVE,8,2005-01-00,2005
78,S0022285204002589.xml,True,229,PickettJ. Mol. Spectrosc.1481991371Available from:http,http://spec.jpl.nasa.gov./ftp/pub/calpgm,http://spec.jpl.nasa.gov./ftp/pub/calpgm,false,10.1016/j.jms.2004.08.008,https://dx.doi.org/10.1016/j.jms.2004.08.008,200,ACTIVE,8,2005-01-00,2005
79,S0022285204002590.xml,True,229,"ate apodization (Hamming function). Line listings, consisting of about 18000 rotational lines, have been deposited at the Journal, and they are also available from the author. All the spectra in this work can be downloaded from the URL http",http://kurslab.physics.kth.se/,http://kurslab.physics.kth.se,false,10.1016/j.jms.2004.08.009,https://dx.doi.org/10.1016/j.jms.2004.08.009,"(['error code: ', <class 'requests.exceptions.ConnectionError'>, ])",BROKEN,3,2005-01-00,2005
80,S0022285204002590.xml,True,229,sent work.AppendixSupplementary materialSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2004.08.009,https://dx.doi.org/10.1016/j.jms.2004.08.009,200,ACTIVE,3,2005-01-00,2005
81,S0022285204002607.xml,True,229,nowledged.AppendixSupplementary materialSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2004.08.010,https://dx.doi.org/10.1016/j.jms.2004.08.010,200,ACTIVE,8,2005-01-00,2005
82,S0022285204002620.xml,True,229,rch Grant.AppendixSupplementary materialSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2004.08.011,https://dx.doi.org/10.1016/j.jms.2004.08.011,200,ACTIVE,0,2005-01-00,2005
83,S0022285204002735.xml,True,229,owledge.Appendix ASupplementary materialSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2004.08.019,https://dx.doi.org/10.1016/j.jms.2004.08.019,200,ACTIVE,10,2005-01-00,2005
84,S0022285204002735.xml,True,229,26198740584097[21]The entire spectrum and a list of spectral regions containing less reliable data are available at http,http://www.sciencedirect.com,http://www.sciencedirect.com,false,10.1016/j.jms.2004.08.019,https://dx.doi.org/10.1016/j.jms.2004.08.019,503,BROKEN,10,2005-01-00,2005
85,S0022285204002735.xml,True,229,:www.sciencedirect.com or http,http://msa.lib.ohio-state.edu/jmsa_hp.htm,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2004.08.019,https://dx.doi.org/10.1016/j.jms.2004.08.019,200,ACTIVE,10,2005-01-00,2005
86,S0022285204002735.xml,True,229,"l. II. Infrared and Raman Spectra of Polyatomic Molecules1968Van NostrandPrinceton[23]M. Woydyr, http","http://fityk.sf.net,",http://fityk.sf.net,false,10.1016/j.jms.2004.08.019,https://dx.doi.org/10.1016/j.jms.2004.08.019,404,BROKEN,10,2005-01-00,2005
87,S0022285204002863.xml,True,229,riments.Appendix ASupplementary materialSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2004.09.006,https://dx.doi.org/10.1016/j.jms.2004.09.006,200,ACTIVE,3,2005-02-00,2005
88,S0022285204002875.xml,True,229,Neurocomputing492002723[29]Available from: <http,http://www.fftw.org>,http://www.fftw.org,false,10.1016/j.jms.2004.09.007,https://dx.doi.org/10.1016/j.jms.2004.09.007,200,ACTIVE,3,2005-02-00,2005
89,S0022285204002875.xml,True,229,Fourier Transform Infrared Spectrometry1986WileyNew York[32]Available from: <http,http://www.cis.hut.fi/projects/ica/fastica/>,http://www.cis.hut.fi/projects/ica/fastica,false,10.1016/j.jms.2004.09.007,https://dx.doi.org/10.1016/j.jms.2004.09.007,301,ACTIVE,3,2005-02-00,2005
90,S0022285204002954.xml,True,229, experiment.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2004.09.013,https://dx.doi.org/10.1016/j.jms.2004.09.013,200,ACTIVE,3,2005-02-00,2005
91,S0022285204002966.xml,True,229,ue fit.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2004.09.012,https://dx.doi.org/10.1016/j.jms.2004.09.012,200,ACTIVE,2,2005-02-00,2005
92,S0022285204002966.xml,True,229,"R.J. Le Roy, ÃƒÂ¢Ã¢â€šÂ¬Ã…â€œDParFit 3.0. A Computer Program for Fitting Diatomic Molecular Spectral Data to Parameterized Level Energy ExpressionsÃƒÂ¢Ã¢â€šÂ¬Ã¯Â¿Â½, University of Waterloo, Chemical Physics Research Report CP-658 (2004). Available from: <http",http://scienide.uwaterloo.ca/,http://scienide.uwaterloo.ca,false,10.1016/j.jms.2004.09.012,https://dx.doi.org/10.1016/j.jms.2004.09.012,"(['error code: ', <class 'requests.exceptions.ConnectionError'>, ])",BROKEN,2,2005-02-00,2005
93,S0022285204003182.xml,True,229,2003127130and references therein(b)A very complete inventory of spectral data for HNO3 may be found at the JPL website: http,http://spec.jpl.nasa.gov/ftp/pub/catelog/catdir.html,http://spec.jpl.nasa.gov/ftp/pub/catelog/catdir.html,false,10.1016/j.jms.2004.10.002,https://dx.doi.org/10.1016/j.jms.2004.10.002,404,BROKEN,3,2005-02-00,2005
94,S0022285204002917.xml,True,230,ctively.Appendix ASupplementary materialSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2004.09.011,https://dx.doi.org/10.1016/j.jms.2004.09.011,200,ACTIVE,39,2005-03-00,2005
95,S0022285204003339.xml,True,230,lla Ricerca.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2004.10.003,https://dx.doi.org/10.1016/j.jms.2004.10.003,200,ACTIVE,1,2005-03-00,2005
96,S0022285204003510.xml,True,230,2CH335Cl and 12CH337Cl from global polyad analysisA.NikitinaJ.P.ChampionbÃƒÂ¢Ã¯Â¿Â½Ã…Â½Jean-Paul.Champion@u-bourgogne.frhttp,http://www.u-bourgogne.fr/LPUB,http://www.u-bourgogne.fr/LPUB,false,10.1016/j.jms.2004.10.012,https://dx.doi.org/10.1016/j.jms.2004.10.012,200,ACTIVE,15,2005-04-00,2005
97,S0022285204003510.xml,True,230,upport.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2004.10.012,https://dx.doi.org/10.1016/j.jms.2004.10.012,200,ACTIVE,15,2005-04-00,2005
98,S0022285204003558.xml,True,230,al Facility.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2004.11.002,https://dx.doi.org/10.1016/j.jms.2004.11.002,200,ACTIVE,4,2005-04-00,2005
99,S0022285204003558.xml,True,230,"ohio-state.edujmsa_hp.htm).Appendix ASupplementary dataTable 1Output file from VIBCA containing the scaled MP26-311G(d,p) force field. For info on VIBCA, see: http",http://info.ifpan.edu.pl/,http://info.ifpan.edu.pl,false,10.1016/j.jms.2004.11.002,https://dx.doi.org/10.1016/j.jms.2004.11.002,200,ACTIVE,4,2005-04-00,2005
100,S0022285204003558.xml,True,230,"ith, M.A. Al-Laham, C.Y. Peng, A. Nanayakkara, M. Challacombe, P.M.W. Gill, B. Johnson, W. Chen, M.W. Wong, C. Gonzalez, J.A. Pople, Gaussian 03, Revision B.05, Gaussian, Inc., Pittsburgh PA, 2003[21]http",http://info.ifpan.edu.pl/,http://info.ifpan.edu.pl,false,10.1016/j.jms.2004.11.002,https://dx.doi.org/10.1016/j.jms.2004.11.002,200,ACTIVE,4,2005-04-00,2005
101,S002228520400356X.xml,True,230,"7703[11]H.M. Pickett, J. Mol. Spectrosc. 148 (1991) 371. The spcat and spfit spectroscopic predicting and fitting programs are available as free downloads from http",http://spec.jpl.nasa.gov/,http://spec.jpl.nasa.gov,false,10.1016/j.jms.2004.11.003,https://dx.doi.org/10.1016/j.jms.2004.11.003,200,ACTIVE,11,2005-03-00,2005
102,S0022285204003571.xml,True,230,onents.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2004.11.004,https://dx.doi.org/10.1016/j.jms.2004.11.004,200,ACTIVE,2,2005-04-00,2005
103,S0022285204003571.xml,True,230,"R.J. Le Roy, RKR1 2.0, A computer program implementing the first-order RKR method for determining diatomic molecule potential energy function, University of Waterloo, Chemical Physics Research Report CP-657(2003). Available from: <http",http://leroy.uwaterloo.ca>,http://leroy.uwaterloo.ca,false,10.1016/j.jms.2004.11.004,https://dx.doi.org/10.1016/j.jms.2004.11.004,200,ACTIVE,2,2005-04-00,2005
104,S0022285204003571.xml,True,230,"[25]R.J. Le Roy, LEVEL 7.5, A computer program for solving the radial SchrÃƒÆ’Ã‚Â¶dinger equation for bound and quasibound levels, University of Waterloo, Chemical Physics Research Report CP-655 (2002). Available from: <http",http://leroy.uwaterloo.ca>,http://leroy.uwaterloo.ca,false,10.1016/j.jms.2004.11.004,https://dx.doi.org/10.1016/j.jms.2004.11.004,200,ACTIVE,2,2005-04-00,2005
105,S0022285204003583.xml,True,230, fellowship.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2004.11.005,https://dx.doi.org/10.1016/j.jms.2004.11.005,200,ACTIVE,2,2005-04-00,2005
106,S0022285204003595.xml,True,230,transitions were used to refine the set of the Hamiltonian parameters of the bending-stretching tetrad. The analysis is performed using the tensorial formalism developed in Dijon for tetrahedral molecules and implemented in the STDS software (http,http://www.u-bourgogne.fr/LPUB/shTDS.html).,http://www.u-bourgogne.fr/LPUB/shTDS.html,false,10.1016/j.jms.2004.11.006,https://dx.doi.org/10.1016/j.jms.2004.11.006,302,ACTIVE,2,2005-04-00,2005
107,S0022285204003595.xml,True,230,"ed to [21], since the parameter set given in this previous paper was not able to reproduce the hot band transitions very well.The STDS software package used for the present analysis is freely available at the following URL: http",http://www.u-bourgogne.fr/LPUB/shTDS.html,http://www.u-bourgogne.fr/LPUB/shTDS.html,false,10.1016/j.jms.2004.11.006,https://dx.doi.org/10.1016/j.jms.2004.11.006,302,ACTIVE,2,2005-04-00,2005
108,S0022285204003595.xml,True,230,ourgogne.ÃƒÂ¢Ã¢â€šÂ¬Ã¯Â¿Â½Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2004.11.006,https://dx.doi.org/10.1016/j.jms.2004.11.006,200,ACTIVE,2,2005-04-00,2005
109,S0022285204003637.xml,True,230,37Cl: simultaneous fit of the lower five polyads (0ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“2600cmÃƒÂ¢Ã‹â€ Ã¢â‚¬â„¢1)A.NikitinaJ.P.ChampionbÃƒÂ¢Ã¯Â¿Â½Ã…Â½Jean-Paul.Champion@u-bourgogne.frhttp,http://www.u-bourgogne.fr/LPUB,http://www.u-bourgogne.fr/LPUB,false,10.1016/j.jms.2004.11.012,https://dx.doi.org/10.1016/j.jms.2004.11.012,200,ACTIVE,16,2005-04-00,2005
110,S0022285204003637.xml,True,230,for support.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2004.11.012,https://dx.doi.org/10.1016/j.jms.2004.11.012,200,ACTIVE,16,2005-04-00,2005
111,S0022285204003649.xml,True,230,n-Westfalen.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2004.11.010,https://dx.doi.org/10.1016/j.jms.2004.11.010,200,ACTIVE,16,2005-04-00,2005
